query,p_genome,avg_abund,p_metag,metagenome name,accession,biome2
hg38.all,0.00%,11.0,0.10%,SRR12181027,SRR12181027,Host-associated:Insecta
hg38.all,0.00%,4.0,0.00%,SRR3988612,SRR3988612,Environmental:Aquatic
hg38.all,0.00%,12.2,0.10%,ERR2241917,ERR2241917,Host-associated:Animal
hg38.all,0.00%,2.1,0.00%,ERR2241953,ERR2241953,Host-associated:Animal
hg38.all,0.00%,12.1,0.10%,ERR2241933,ERR2241933,Host-associated:Animal
hg38.all,0.00%,3.7,0.00%,SRR5808823,SRR5808823,Environmental:Aquatic
hg38.all,0.00%,2.0,0.00%,SRR3183650,SRR3183650,Host-associated:Human
hg38.all,0.00%,2.3,0.10%,SRR7610142,SRR7610142,Host-associated:Fish
hg38.all,0.00%,1.0,0.00%,ERR3155595,ERR3155595,Engineered:Solid waste
hg38.all,0.00%,1.4,0.20%,SRR3211802,SRR3211802,Environmental:Aquatic
hg38.all,0.20%,4.0,0.10%,SRR12180936,SRR12180936,Host-associated:Insecta
hg38.all,1.90%,1.9,15.00%,SRR6216724,SRR6216724,Host-associated:Human
hg38.all,0.00%,17.2,0.10%,ERR7927770,ERR7927770,Environmental:Aquatic
hg38.all,0.00%,4.0,0.00%,SRR10914154,SRR10914154,Host-associated:Insecta
hg38.all,0.00%,1.9,0.00%,SRR13840009,SRR13840009,Host-associated:Mammals
hg38.all,0.00%,1.0,0.00%,SRR19759440,SRR19759440,Host-associated:Mammals
hg38.all,0.00%,1.7,0.00%,SRR1490884,SRR1490884,Host-associated:Human
hg38.all,0.00%,3.5,0.00%,ERR2241690,ERR2241690,Host-associated:Animal
hg38.all,0.00%,1.5,0.00%,ERR479023,ERR479023,Host-associated:Mammals
hg38.all,0.20%,2.8,1.40%,ERR1868837,ERR1868837,Host-associated:Fish
hg38.all,0.20%,1.3,0.80%,ERR2749813,ERR2749813,Host-associated:Human
hg38.all,0.00%,2.4,0.00%,SRR2107182,SRR2107182,Engineered:Wastewater
hg38.all,0.00%,7.7,0.10%,SRR3017102,SRR3017102,Engineered:Food production
hg38.all,0.10%,1.3,0.20%,ERR2749333,ERR2749333,Host-associated:Human
hg38.all,0.00%,1.2,0.00%,SRR7610133,SRR7610133,Host-associated:Fish
hg38.all,0.00%,2.9,0.10%,SRR14629571,SRR14629571,Host-associated:Mammals
hg38.all,0.00%,31.7,0.50%,SRR12479732,SRR12479732,Environmental:Aquatic
hg38.all,0.10%,39.0,0.40%,ERR1726712,ERR1726712,Environmental:Aquatic
hg38.all,0.00%,1.2,0.00%,SRR3989348,SRR3989348,Environmental:Aquatic
hg38.all,23.30%,8.1,85.10%,SRR6757611,SRR6757611,Host-associated:Human
hg38.all,0.10%,90.1,4.30%,ERR2607489,ERR2607489,Engineered:Wastewater
hg38.all,0.30%,1.6,0.20%,ERR2592263,ERR2592263,Engineered:Wastewater
hg38.all,0.00%,1.0,0.00%,ERR2683636,ERR2683636,Environmental:Aquatic
hg38.all,0.20%,10.5,0.60%,SRR18439535,SRR18439535,Host-associated:Mammals
hg38.all,0.00%,1.0,0.00%,SRR13840052,SRR13840052,Host-associated:Mammals
hg38.all,0.00%,1.5,0.00%,SRR3988285,SRR3988285,Environmental:Aquatic
hg38.all,0.00%,4.3,0.00%,SRR17188274,SRR17188274,Host-associated:Insecta
hg38.all,0.00%,3.6,0.00%,ERR4398804,ERR4398804,Host-associated:Animal
hg38.all,0.10%,4.8,0.50%,SRR12524513,SRR12524513,Host-associated:Mammals
hg38.all,0.00%,1.2,0.00%,SRR10810007,SRR10810007,Host-associated:Insecta
hg38.all,0.00%,10.0,0.00%,ERR2241876,ERR2241876,Host-associated:Animal
hg38.all,0.00%,28.9,1.20%,ERR2592335,ERR2592335,Engineered:Wastewater
hg38.all,0.00%,1.5,0.00%,SRR5808832,SRR5808832,Environmental:Aquatic
hg38.all,2.30%,2.7,26.00%,SRR2145440,SRR2145440,Host-associated:Human
hg38.all,0.00%,26.6,0.20%,ERR5954399,ERR5954399,Environmental:Aquatic
hg38.all,0.00%,3.6,0.00%,SRR6713627,SRR6713627,Engineered:Solid waste
hg38.all,0.00%,2.0,0.10%,SRR7664952,SRR7664952,Host-associated:Mammals
hg38.all,0.00%,15.8,0.30%,SRR13122045,SRR13122045,Environmental:Aquatic
hg38.all,0.00%,2.2,0.20%,ERR1868841,ERR1868841,Host-associated:Fish
hg38.all,0.10%,4.3,0.10%,SRR12181003,SRR12181003,Host-associated:Insecta
hg38.all,0.00%,1.3,0.00%,ERR1467151,ERR1467151,Engineered:Wastewater
hg38.all,0.10%,2.2,0.30%,SRR15429288,SRR15429288,Host-associated:Mammals
hg38.all,0.00%,1.5,0.10%,SRR12272129,SRR12272129,Host-associated:Mammals
hg38.all,0.00%,14.5,0.10%,ERR5954489,ERR5954489,Environmental:Aquatic
hg38.all,0.10%,6.3,0.10%,SRR12180968,SRR12180968,Host-associated:Insecta
hg38.all,0.00%,1.9,0.10%,ERR1525440,ERR1525440,Engineered:Wastewater
hg38.all,0.00%,3.0,0.20%,SRR6323480,SRR6323480,Host-associated:Birds
hg38.all,0.00%,10.3,0.10%,SRR12180973,SRR12180973,Host-associated:Insecta
hg38.all,0.10%,1.9,0.10%,SRR17738084,SRR17738084,Host-associated:Human
hg38.all,0.00%,5.1,0.10%,SRR3017105,SRR3017105,Engineered:Food production
hg38.all,0.00%,15.1,0.10%,ERR3440690,ERR3440690,Environmental:Aquatic
hg38.all,0.00%,3.8,0.00%,SRR13840088,SRR13840088,Host-associated:Mammals
hg38.all,0.10%,3.1,0.10%,ERR1868832,ERR1868832,Host-associated:Fish
hg38.all,0.00%,16.7,0.20%,ERR2848480,ERR2848480,Environmental:Aquatic
hg38.all,0.00%,8.9,0.10%,SRR1917065,SRR1917065,Engineered:Lab enrichment
hg38.all,0.00%,3.1,0.00%,ERR5094890,ERR5094890,Host-associated:Fish
hg38.all,0.00%,2.3,0.10%,ERR3155596,ERR3155596,Engineered:Solid waste
hg38.all,0.00%,4.8,0.30%,ERR2607402,ERR2607402,Engineered:Wastewater
hg38.all,0.00%,4.5,0.00%,SRR18079829,SRR18079829,Host-associated:Insecta
hg38.all,0.00%,1.7,0.00%,SRR6713631,SRR6713631,Engineered:Solid waste
hg38.all,0.00%,2.9,0.00%,SRR15604502,SRR15604502,Host-associated:Mammals
hg38.all,0.00%,3.8,0.00%,SRR9113720,SRR9113720,Host-associated:Birds
hg38.all,0.00%,1.7,0.00%,ERR2241625,ERR2241625,Host-associated:Animal
hg38.all,0.10%,9.1,0.10%,SRR12180938,SRR12180938,Host-associated:Insecta
hg38.all,0.00%,1.4,0.00%,SRR18825498,SRR18825498,Host-associated:Mammals
hg38.all,0.00%,1.0,0.00%,ERR1877482,ERR1877482,Engineered:Modeled
hg38.all,0.00%,4.6,0.00%,SRR3017090,SRR3017090,Engineered:Food production
hg38.all,0.00%,1.5,0.00%,ERR2683639,ERR2683639,Environmental:Aquatic
hg38.all,0.00%,8.2,0.10%,SRR12181058,SRR12181058,Host-associated:Insecta
hg38.all,0.00%,1.2,0.10%,ERR5084131,ERR5084131,Host-associated:Human
hg38.all,0.00%,4.0,0.00%,SRR1622890,SRR1622890,Host-associated:Human
hg38.all,0.20%,1.6,0.10%,SRR7287229,SRR7287229,Host-associated:Insecta
hg38.all,0.00%,1.0,0.00%,SRR3988577,SRR3988577,Environmental:Aquatic
hg38.all,0.00%,3.0,0.10%,ERR3155592,ERR3155592,Engineered:Solid waste
hg38.all,0.60%,1.8,0.40%,ERR2607454,ERR2607454,Engineered:Wastewater
hg38.all,0.00%,2.0,0.10%,SRR1622887,SRR1622887,Host-associated:Human
hg38.all,0.10%,2.6,0.10%,ERR5385020,ERR5385020,Host-associated:Plants
hg38.all,0.00%,14.1,0.80%,ERR10228864,ERR10228864,Host-associated:Human
hg38.all,0.00%,1.8,0.00%,ERR3593857,ERR3593857,Host-associated:Human
hg38.all,0.10%,1.7,0.00%,ERR2135457,ERR2135457,Engineered:Food production
hg38.all,0.00%,1.6,0.00%,ERR2597380,ERR2597380,Host-associated:Mammals
hg38.all,0.00%,1.8,0.00%,ERR2607388,ERR2607388,Engineered:Wastewater
hg38.all,0.00%,13.4,0.10%,SRR12180989,SRR12180989,Host-associated:Insecta
hg38.all,0.00%,2.3,0.10%,ERR2607432,ERR2607432,Engineered:Wastewater
hg38.all,0.00%,3.3,0.10%,SRR7610136,SRR7610136,Host-associated:Fish
hg38.all,0.00%,1.5,0.00%,SRR6713633,SRR6713633,Engineered:Solid waste
hg38.all,0.10%,6.2,0.10%,SRR12180965,SRR12180965,Host-associated:Insecta
hg38.all,0.00%,1.0,0.00%,SRR3988358,SRR3988358,Environmental:Aquatic
hg38.all,0.00%,27.2,0.10%,SRR15730542,SRR15730542,Host-associated:Mammals
hg38.all,0.00%,3.5,0.00%,ERR4398801,ERR4398801,Host-associated:Animal
hg38.all,0.00%,3.6,0.10%,SRR13256639,SRR13256639,Host-associated:Insecta
hg38.all,0.10%,1.6,0.20%,ERR2607405,ERR2607405,Engineered:Wastewater
hg38.all,0.00%,56.5,0.30%,ERR2245488,ERR2245488,Host-associated:Animal
hg38.all,0.00%,4.4,0.20%,SRR6514686,SRR6514686,Engineered:Food production
hg38.all,0.00%,1.3,0.00%,SRR12272146,SRR12272146,Host-associated:Mammals
hg38.all,0.00%,2.3,0.00%,ERR969491,ERR969491,Host-associated:Mammals
hg38.all,0.00%,9.2,0.00%,SRR9219372,SRR9219372,Host-associated:Invertebrates
hg38.all,0.00%,2.0,0.00%,SRR1631485,SRR1631485,Host-associated:Human
hg38.all,0.10%,1.4,0.40%,SRR5382241,SRR5382241,Host-associated:Mammals
hg38.all,0.10%,1.7,0.00%,ERR2592253,ERR2592253,Engineered:Wastewater
hg38.all,0.00%,1.2,0.00%,SRR11788653,SRR11788653,Host-associated:Human
hg38.all,0.00%,1.8,0.00%,SRR10810011,SRR10810011,Host-associated:Insecta
hg38.all,0.00%,2.1,0.00%,ERR2597335,ERR2597335,Host-associated:Mammals
hg38.all,0.00%,7.9,0.10%,SRR12181043,SRR12181043,Host-associated:Insecta
hg38.all,0.00%,6.7,0.00%,SRR17188292,SRR17188292,Host-associated:Insecta
hg38.all,0.00%,1.0,0.00%,SRR7664967,SRR7664967,Host-associated:Mammals
hg38.all,0.10%,14.6,0.40%,SRR12651211,SRR12651211,Host-associated:Fish
hg38.all,0.00%,1.9,0.00%,SRR5650189,SRR5650189,Host-associated:Human
hg38.all,0.00%,12.5,0.20%,SRR1917054,SRR1917054,Engineered:Lab enrichment
hg38.all,0.00%,34.0,0.50%,ERR1726902,ERR1726902,Environmental:Aquatic
hg38.all,0.10%,4.7,0.80%,SRR15429254,SRR15429254,Host-associated:Mammals
hg38.all,0.00%,17.7,0.10%,ERR5954456,ERR5954456,Environmental:Aquatic
hg38.all,0.00%,2.1,0.00%,SRR10810028,SRR10810028,Host-associated:Insecta
hg38.all,0.00%,2.2,0.10%,ERR2784787,ERR2784787,Host-associated:Human
hg38.all,29.10%,3.2,57.10%,SRR17301062,SRR17301062,Host-associated:Human
hg38.all,0.00%,1.5,0.10%,ERR1525442,ERR1525442,Engineered:Wastewater
hg38.all,0.00%,2.0,0.00%,ERR2683642,ERR2683642,Environmental:Aquatic
hg38.all,0.40%,1.6,0.50%,ERR2592271,ERR2592271,Engineered:Wastewater
hg38.all,0.10%,1.4,0.10%,SRR7287235,SRR7287235,Host-associated:Insecta
hg38.all,0.00%,2.2,0.00%,SRR13840112,SRR13840112,Host-associated:Mammals
hg38.all,0.00%,43.7,0.30%,ERR2241871,ERR2241871,Host-associated:Animal
hg38.all,0.00%,7.1,0.00%,SRR9219377,SRR9219377,Host-associated:Invertebrates
hg38.all,1.80%,2.0,0.70%,ERR2241815,ERR2241815,Host-associated:Animal
hg38.all,0.10%,3.4,0.10%,ERR4398731,ERR4398731,Host-associated:Animal
hg38.all,0.00%,6.3,0.10%,SRR17188270,SRR17188270,Host-associated:Insecta
hg38.all,0.10%,8.4,0.10%,ERR2241866,ERR2241866,Host-associated:Animal
hg38.all,0.30%,9.0,0.50%,SRR18439541,SRR18439541,Host-associated:Mammals
hg38.all,0.00%,1.6,0.00%,SRR1873845,SRR1873845,Engineered:Food production
hg38.all,0.00%,14.9,0.10%,SRR1917310,SRR1917310,Engineered:Lab enrichment
hg38.all,5.20%,24.3,59.80%,SRR4420316,SRR4420316,Host-associated:Human
hg38.all,0.00%,7.3,0.20%,SRR6727994,SRR6727994,Host-associated:Fish
hg38.all,0.00%,2.0,0.10%,SRR16350275,SRR16350275,Host-associated:Mammals
hg38.all,0.00%,1.0,0.00%,SRR3988609,SRR3988609,Environmental:Aquatic
hg38.all,0.00%,2.8,0.00%,ERR2114812,ERR2114812,Host-associated:Plants
hg38.all,0.00%,28.9,1.20%,ERR2607460,ERR2607460,Engineered:Wastewater
hg38.all,0.00%,6.1,0.20%,SRR9113734,SRR9113734,Host-associated:Birds
hg38.all,0.20%,8.2,1.10%,ERR5094864,ERR5094864,Host-associated:Fish
hg38.all,0.80%,8.4,0.70%,ERR599246,ERR599246,Environmental:Aquatic
hg38.all,0.00%,1.0,0.00%,ERR2762992,ERR2762992,Host-associated:Mammals
hg38.all,0.10%,14.8,0.20%,ERR2597489,ERR2597489,Host-associated:Mammals
hg38.all,0.00%,1.4,0.00%,ERR1467152,ERR1467152,Engineered:Wastewater
hg38.all,0.00%,2.7,0.00%,ERR2020034,ERR2020034,Host-associated:Mammals
hg38.all,0.20%,12.1,0.70%,SRR18439539,SRR18439539,Host-associated:Mammals
hg38.all,0.00%,4.3,1.00%,ERR3357570,ERR3357570,Host-associated:Mammals
hg38.all,0.00%,1.0,0.00%,SRR12929265,SRR12929265,Environmental:Aquatic
hg38.all,0.00%,5.2,0.10%,ERR5094894,ERR5094894,Host-associated:Fish
hg38.all,0.00%,7.9,0.10%,ERR4398782,ERR4398782,Host-associated:Animal
hg38.all,0.00%,1.4,0.00%,SRR2107210,SRR2107210,Engineered:Wastewater
hg38.all,0.00%,5.2,0.10%,SRR1916815,SRR1916815,Engineered:Lab enrichment
hg38.all,0.00%,6.4,0.10%,SRR6514663,SRR6514663,Engineered:Food production
hg38.all,0.10%,4.5,0.10%,SRR15604481,SRR15604481,Host-associated:Mammals
hg38.all,0.00%,4.7,0.10%,ERR2144871,ERR2144871,Host-associated:Plants
hg38.all,0.00%,3.0,0.00%,SRR13840060,SRR13840060,Host-associated:Mammals
hg38.all,0.00%,2.0,0.00%,ERR3273281,ERR3273281,Host-associated:Human
hg38.all,0.10%,12.3,0.20%,ERR2241923,ERR2241923,Host-associated:Animal
hg38.all,0.00%,4.8,0.10%,SRR6490004,SRR6490004,Host-associated:Microbial
hg38.all,0.00%,39.2,0.20%,ERR2241884,ERR2241884,Host-associated:Animal
hg38.all,0.00%,4.3,0.00%,ERR3890099,ERR3890099,Environmental:Terrestrial
hg38.all,0.00%,3.2,0.40%,ERR1868836,ERR1868836,Host-associated:Fish
hg38.all,0.00%,3.5,0.20%,SRR6706336,SRR6706336,Host-associated:Fish
hg38.all,0.00%,2.2,0.00%,SRR16350203,SRR16350203,Host-associated:Mammals
hg38.all,0.10%,9.2,0.10%,SRR12180953,SRR12180953,Host-associated:Insecta
hg38.all,0.00%,1.0,0.00%,SRR3989424,SRR3989424,Environmental:Aquatic
hg38.all,0.00%,3.7,0.00%,SRR13528215,SRR13528215,Host-associated:Mammals
hg38.all,0.00%,1.3,0.10%,ERR1999834,ERR1999834,Host-associated:Human
hg38.all,0.00%,2.0,0.00%,SRR6727991,SRR6727991,Host-associated:Fish
hg38.all,0.00%,2.5,0.00%,ERR748018,ERR748018,Host-associated:Human
hg38.all,0.00%,5.3,0.10%,ERR2241629,ERR2241629,Host-associated:Animal
hg38.all,0.00%,1.5,0.00%,ERR2683627,ERR2683627,Environmental:Aquatic
hg38.all,0.10%,6.9,0.20%,ERR9465722,ERR9465722,Host-associated:Mammals
hg38.all,0.00%,1.5,0.00%,SRR1437929,SRR1437929,Host-associated:Human
hg38.all,0.00%,1.6,0.10%,ERR1467146,ERR1467146,Engineered:Wastewater
hg38.all,0.30%,12.1,0.70%,SRR18439548,SRR18439548,Host-associated:Mammals
hg38.all,0.00%,3.3,0.10%,ERR2144895,ERR2144895,Host-associated:Plants
hg38.all,0.00%,1.5,1.20%,SRR9217436,SRR9217436,Host-associated:Human
hg38.all,0.00%,2.0,0.00%,SRR3988343,SRR3988343,Environmental:Aquatic
hg38.all,0.00%,2.0,0.00%,ERR3357638,ERR3357638,Host-associated:Mammals
hg38.all,0.00%,1.8,0.00%,SRR3185008,SRR3185008,Host-associated:Human
hg38.all,0.00%,15.2,0.30%,SRR6038191,SRR6038191,Host-associated:Human
hg38.all,0.00%,2.3,0.00%,ERR2241834,ERR2241834,Host-associated:Animal
hg38.all,0.00%,4.7,0.00%,SRR9113707,SRR9113707,Host-associated:Birds
hg38.all,1.00%,1.3,7.70%,ERR2750565,ERR2750565,Host-associated:Human
hg38.all,0.00%,2.0,0.00%,ERR1470824,ERR1470824,Engineered:Wastewater
hg38.all,0.00%,1.0,0.00%,SRR5790665,SRR5790665,Host-associated:Mammals
hg38.all,0.10%,2.0,0.00%,ERR2241714,ERR2241714,Host-associated:Animal
hg38.all,0.60%,1.4,0.40%,SRR7287230,SRR7287230,Host-associated:Insecta
hg38.all,0.00%,2.0,0.00%,SRR3187448,SRR3187448,Host-associated:Human
hg38.all,0.00%,1.8,0.10%,ERR576945,ERR576945,Engineered:Modeled
hg38.all,0.00%,1.9,0.00%,SRR7610115,SRR7610115,Host-associated:Fish
hg38.all,0.00%,1.9,0.00%,ERR2683623,ERR2683623,Environmental:Aquatic
hg38.all,0.00%,3.1,0.00%,ERR2241950,ERR2241950,Host-associated:Animal
hg38.all,0.00%,10.9,0.10%,SRR12180984,SRR12180984,Host-associated:Insecta
hg38.all,0.00%,2.6,0.10%,ERR2607395,ERR2607395,Engineered:Wastewater
hg38.all,0.00%,4.2,0.00%,SRR14862894,SRR14862894,Host-associated:Mammals
hg38.all,0.20%,3.0,0.20%,ERR2855835,ERR2855835,Host-associated:Human
hg38.all,0.00%,4.5,0.00%,ERR2241961,ERR2241961,Host-associated:Animal
hg38.all,0.10%,1.3,0.00%,ERR2762114,ERR2762114,Environmental:Aquatic
hg38.all,0.00%,1.4,0.00%,ERR2241786,ERR2241786,Host-associated:Animal
hg38.all,0.10%,2.1,0.00%,ERR2607391,ERR2607391,Engineered:Wastewater
hg38.all,0.00%,7.3,0.00%,ERR2241701,ERR2241701,Host-associated:Animal
hg38.all,0.00%,1.8,0.00%,SRR1702229,SRR1702229,Engineered:Wastewater
hg38.all,0.00%,2.0,0.00%,SRR3988363,SRR3988363,Environmental:Aquatic
hg38.all,0.20%,4.1,0.10%,SRR9182862,SRR9182862,Host-associated:Invertebrates
hg38.all,0.40%,1.4,0.40%,SRR6714105,SRR6714105,Host-associated:Human
hg38.all,0.20%,1.7,0.20%,ERR2607495,ERR2607495,Engineered:Wastewater
hg38.all,0.00%,1.8,0.00%,SRR6713632,SRR6713632,Engineered:Solid waste
hg38.all,0.00%,11.3,0.10%,SRR12181032,SRR12181032,Host-associated:Insecta
hg38.all,0.00%,32.5,0.20%,ERR3440694,ERR3440694,Environmental:Aquatic
hg38.all,0.10%,1.5,0.10%,ERR2808658,ERR2808658,Engineered:Wastewater
hg38.all,0.00%,1.8,0.10%,SRR13256651,SRR13256651,Host-associated:Insecta
hg38.all,0.00%,3.3,0.00%,ERR2241802,ERR2241802,Host-associated:Animal
hg38.all,0.00%,15.2,0.10%,SRR15730540,SRR15730540,Host-associated:Mammals
hg38.all,0.00%,3.5,0.10%,SRR15431181,SRR15431181,Host-associated:Mammals
hg38.all,0.20%,6.0,0.30%,ERR2241743,ERR2241743,Host-associated:Animal
hg38.all,0.00%,1.7,0.10%,SRR13256666,SRR13256666,Host-associated:Insecta
hg38.all,0.10%,2.3,0.40%,SRR7610140,SRR7610140,Host-associated:Fish
hg38.all,0.00%,24.1,0.20%,ERR5954451,ERR5954451,Environmental:Aquatic
hg38.all,0.00%,2.5,0.00%,ERR4398750,ERR4398750,Host-associated:Animal
hg38.all,0.00%,1.2,16.10%,SRR2005655,SRR2005655,Host-associated:Human
hg38.all,0.00%,1.4,0.00%,SRR6713635,SRR6713635,Engineered:Solid waste
hg38.all,0.00%,1.9,0.00%,SRR1873846,SRR1873846,Engineered:Food production
hg38.all,0.00%,1.0,0.00%,ERR247143,ERR247143,Host-associated:Human
hg38.all,0.70%,1.7,0.30%,ERR2241666,ERR2241666,Host-associated:Animal
hg38.all,0.00%,1.0,0.00%,SRR3988563,SRR3988563,Environmental:Aquatic
hg38.all,0.00%,4.0,0.00%,ERR4404429,ERR4404429,Environmental:Aquatic
hg38.all,0.00%,14.1,0.00%,ERR10736393,ERR10736393,Engineered:Food production
hg38.all,0.00%,1.7,0.00%,SRR6429830,SRR6429830,Host-associated:Plants
hg38.all,0.00%,3.1,0.00%,ERR2863826,ERR2863826,Host-associated:Animal
hg38.all,20.00%,1.6,77.80%,ERR2750373,ERR2750373,Host-associated:Human
hg38.all,3.70%,3.8,36.60%,ERR1868852,ERR1868852,Host-associated:Fish
hg38.all,0.00%,2.7,0.00%,SRR15604599,SRR15604599,Host-associated:Mammals
hg38.all,0.00%,4.1,0.00%,SRR9113717,SRR9113717,Host-associated:Birds
hg38.all,0.00%,2.0,0.00%,ERR478991,ERR478991,Host-associated:Mammals
hg38.all,0.00%,9.8,0.10%,SRR12180962,SRR12180962,Host-associated:Insecta
hg38.all,0.20%,1.7,0.20%,ERR3357552,ERR3357552,Host-associated:Mammals
hg38.all,0.00%,2.1,0.00%,ERR2241723,ERR2241723,Host-associated:Animal
hg38.all,0.00%,1.2,0.00%,SRR6459198,SRR6459198,Environmental:Aquatic
hg38.all,0.00%,1.0,0.00%,SRR3988570,SRR3988570,Environmental:Aquatic
hg38.all,0.10%,7.0,0.40%,SRR13753922,SRR13753922,Host-associated:Mammals
hg38.all,0.20%,8.5,0.40%,SRR18439543,SRR18439543,Host-associated:Mammals
hg38.all,0.00%,24.1,0.20%,ERR2848551,ERR2848551,Environmental:Aquatic
hg38.all,0.00%,1.0,0.10%,SRR5790650,SRR5790650,Host-associated:Mammals
hg38.all,0.00%,3.5,0.10%,SRR6514674,SRR6514674,Engineered:Food production
hg38.all,0.00%,1.6,0.00%,ERR1414267,ERR1414267,Engineered:Wastewater
hg38.all,0.00%,1.8,0.00%,SRR13256644,SRR13256644,Host-associated:Insecta
hg38.all,0.00%,1.7,0.00%,ERR5916860,ERR5916860,Host-associated:Mammals
hg38.all,0.10%,1.8,0.00%,ERR2607443,ERR2607443,Engineered:Wastewater
hg38.all,0.00%,2.1,0.00%,SRR13256640,SRR13256640,Host-associated:Insecta
hg38.all,0.00%,4.3,0.90%,ERR3357553,ERR3357553,Host-associated:Mammals
hg38.all,0.00%,8.0,0.00%,SRR11267058,SRR11267058,Host-associated:Insecta
hg38.all,0.00%,14.2,0.20%,ERR3440696,ERR3440696,Environmental:Aquatic
hg38.all,0.10%,91.3,0.60%,ERR4691814,ERR4691814,Environmental:Aquatic
hg38.all,0.00%,3.4,0.00%,SRR15604507,SRR15604507,Host-associated:Mammals
hg38.all,0.00%,6.3,0.00%,SRR3017101,SRR3017101,Engineered:Food production
hg38.all,0.00%,3.4,0.00%,ERR10736385,ERR10736385,Engineered:Food production
hg38.all,0.00%,2.1,0.10%,SRR13256637,SRR13256637,Host-associated:Insecta
hg38.all,0.00%,1.3,0.00%,SRR10810031,SRR10810031,Host-associated:Insecta
hg38.all,0.00%,1.4,0.00%,SRR13713022,SRR13713022,Host-associated:Mammals
hg38.all,0.30%,11.8,0.70%,SRR18439531,SRR18439531,Host-associated:Mammals
hg38.all,0.00%,1.4,0.00%,SRR1873866,SRR1873866,Engineered:Food production
hg38.all,0.00%,5.0,0.00%,SRR13827523,SRR13827523,Host-associated:Mammals
hg38.all,0.00%,1.5,0.00%,SRR19715299,SRR19715299,Host-associated:Mammals
hg38.all,0.00%,32.6,0.50%,SRR5788281,SRR5788281,Environmental:Aquatic
hg38.all,0.00%,2.0,0.00%,SRR1632447,SRR1632447,Host-associated:Human
hg38.all,0.00%,1.0,0.00%,ERR3273253,ERR3273253,Host-associated:Human
hg38.all,0.10%,2.2,0.10%,SRR15431157,SRR15431157,Host-associated:Mammals
hg38.all,0.00%,2.0,0.00%,SRR7610122,SRR7610122,Host-associated:Fish
hg38.all,0.00%,8.5,0.10%,SRR15633986,SRR15633986,Host-associated:Mammals
hg38.all,0.00%,10.5,0.00%,ERR2241702,ERR2241702,Host-associated:Animal
hg38.all,0.00%,1.0,0.00%,ERR2683605,ERR2683605,Environmental:Aquatic
hg38.all,0.00%,1.8,0.00%,ERR1513004,ERR1513004,Engineered:Wastewater
hg38.all,0.90%,2.1,0.40%,ERR2241664,ERR2241664,Host-associated:Animal
hg38.all,0.00%,35.7,0.30%,SRR7599077,SRR7599077,Environmental:Aquatic
hg38.all,0.10%,1.3,0.40%,SRR5382247,SRR5382247,Host-associated:Mammals
hg38.all,0.00%,6.0,0.00%,ERR2863810,ERR2863810,Host-associated:Animal
hg38.all,0.00%,2.0,0.20%,ERR5294730,ERR5294730,Host-associated:Human
hg38.all,0.30%,2.0,0.50%,ERR2241715,ERR2241715,Host-associated:Animal
hg38.all,0.00%,5.6,0.10%,ERR2607427,ERR2607427,Engineered:Wastewater
hg38.all,0.00%,13.5,0.10%,ERR5954372,ERR5954372,Environmental:Aquatic
hg38.all,0.10%,1.8,0.10%,ERR2607493,ERR2607493,Engineered:Wastewater
hg38.all,0.20%,1.6,0.00%,ERR2762115,ERR2762115,Environmental:Aquatic
hg38.all,0.00%,4.3,0.10%,ERR4398784,ERR4398784,Host-associated:Animal
hg38.all,0.00%,1.4,0.10%,ERR5083173,ERR5083173,Host-associated:Human
hg38.all,0.10%,1.5,0.10%,ERR2808667,ERR2808667,Engineered:Wastewater
hg38.all,0.00%,1.8,0.00%,ERR3285549,ERR3285549,Host-associated:Mammals
hg38.all,0.00%,3.3,0.20%,SRR16350248,SRR16350248,Host-associated:Mammals
hg38.all,0.30%,1.3,0.70%,ERR2750176,ERR2750176,Host-associated:Human
hg38.all,0.00%,9.7,0.00%,SRR1024012,SRR1024012,Engineered:Bioreactor
hg38.all,0.00%,3.4,0.00%,ERR4398805,ERR4398805,Host-associated:Animal
hg38.all,0.00%,2.2,0.00%,SRR13839997,SRR13839997,Host-associated:Mammals
hg38.all,0.10%,1.7,0.10%,ERR2592274,ERR2592274,Engineered:Wastewater
hg38.all,0.10%,19.1,0.40%,SRR12651214,SRR12651214,Host-associated:Fish
hg38.all,0.00%,1.0,0.00%,ERR2683625,ERR2683625,Environmental:Aquatic
hg38.all,0.00%,1.0,0.00%,SRR19715302,SRR19715302,Host-associated:Mammals
hg38.all,0.20%,1.8,0.10%,SRR7287209,SRR7287209,Host-associated:Insecta
hg38.all,0.00%,4.0,0.00%,SRR1631317,SRR1631317,Host-associated:Human
hg38.all,0.00%,7.7,0.10%,SRR12180986,SRR12180986,Host-associated:Insecta
hg38.all,0.00%,4.0,0.00%,SRR1631487,SRR1631487,Host-associated:Human
hg38.all,0.00%,2.6,0.10%,ERR2784839,ERR2784839,Host-associated:Human
hg38.all,0.10%,3.3,0.00%,ERR4398727,ERR4398727,Host-associated:Animal
hg38.all,0.00%,6.0,0.20%,SRR6490001,SRR6490001,Host-associated:Microbial
hg38.all,0.00%,2.9,0.00%,ERR4398778,ERR4398778,Host-associated:Animal
hg38.all,0.20%,2.7,0.20%,ERR4398740,ERR4398740,Host-associated:Animal
hg38.all,0.40%,1.5,0.20%,ERR2094164,ERR2094164,Environmental:Aquatic
